ID,area,perimeter,equivalent_diameter,orientation,aspect_ratio,circularity,solidity,morphology_class
216,1748,192.9116882454314,47.17650606177894,0.06663096422081717,3.2265492415718002,0.5902475714479196,0.9531079607415486,Deformed
217,1462,164.6101730552664,43.14482836218969,1.220262879747971,2.33846922139211,0.6780221684093853,0.9407979407979408,Small
218,2732,309.10259710444143,58.978728675824,-0.721494643406902,5.614702677305587,0.3593231935699923,0.8577708006279435,Deformed
219,1008,126.91168824543142,35.82492792865108,1.3808879589746308,1.6025293594956087,0.7864428229155767,0.9609151572926596,Small
220,1169,156.50966799187808,38.580008136279666,-1.1012465695462381,2.8705615395836106,0.5997110276805895,0.9352,Small
221,2769,246.00714267493643,59.376765652666414,-1.145397455823167,2.9275694142271163,0.5749596748099424,0.9460198155107619,Deformed
222,4194,382.3574311003805,73.07507544039399,0.6500685264786992,5.987744974950528,0.36049497878019293,0.8868682596743498,Deformed
223,642,99.9827560572969,28.590554169515052,-0.6681414181537034,1.6005128284736323,0.8070393002333055,0.948301329394387,Small
224,1440,162.16652224137047,42.81897878766651,0.5453157474280221,2.318395819128225,0.6880974523789928,0.9530112508272667,Small
225,1156,132.95331880577405,38.36489168124743,-1.233021371827564,1.4983660397328502,0.8218060471198165,0.9585406301824212,Small
226,908,124.8528137423857,34.00149271163735,-0.7440545861558858,2.1323255656655737,0.7319797119355178,0.9507853403141361,Small
227,1162,153.78174593052023,38.46432569254606,1.2055882012506849,2.7753178977458655,0.6174565720860675,0.881638846737481,Small
